Date,Close,Volume,SMA,EMA,RSI,MACD,BB_UP,BB_DOWN
2000-05-10,0.7471677660942078,535091200.0,0.8790285502161298,0.8587027947179463,34.16022188570241,-0.0359135025531262,0.9963806677348653,0.7660225700848063
2000-05-11,0.7734997272491455,499744000.0,0.8703968056610653,0.8473423857221062,37.83987855623348,-0.039423163370024605,1.0006820448607976,0.75687807119183
2000-05-12,0.8097062110900879,306913600.0,0.8634779921599797,0.8423242291045038,42.59090521846241,-0.0388353642920205,1.001717067586023,0.7511879912747559
2000-05-15,0.759863555431366,678932800.0,0.8488006676946368,0.8313294726147521,38.25604417858765,-0.041908321998074594,1.0069018009038908,0.7378215787080781
2000-05-16,0.7951288819313049,440451200.0,0.8404039910861424,0.8265027271902925,42.69975896863313,-0.041025133790593915,1.0011532929906084,0.7298868509760662
2000-05-17,0.7626847624778748,398092800.0,0.8267678703580584,0.8179936652286368,39.8576777538334,-0.04245378921075482,0.9921581517137648,0.7196973074994921
2000-05-18,0.7579828500747681,373777600.0,0.8142400894846235,0.809992223208121,39.447890850839165,-0.04346438360103466,0.988369675504491,0.7081568936235455
2000-05-19,0.70719975233078,740667200.0,0.7979505998747689,0.7962865604244755,35.23439786755138,-0.047811912546204205,0.9900174980067573,0.6877946312523522
2000-05-22,0.6766355037689209,755507200.0,0.7829374032361167,0.780333086203735,32.953041114290144,-0.05311140476691312,0.9906779868925353,0.6641407327329378
2000-05-23,0.6456015706062317,517585600.0,0.7672188537461417,0.7623688841240679,30.774221825742273,-0.059133811804470415,0.9800631268570016,0.642781140034478
2000-05-24,0.6597079634666443,678462400.0,0.7548589834145137,0.7486807613697448,32.94454139226697,-0.06205303598686018,0.9729932050705711,0.6245536227225502
2000-05-25,0.6565338373184204,406750400.0,0.7409624840532031,0.7363945048295683,32.69614500127078,-0.06388622697933888,0.9533987989547794,0.6144423673030788
2000-05-26,0.6498334407806396,181148800.0,0.7281995713710785,0.7248530296230444,32.145161700803115,-0.0651289441248436,0.9342054120307293,0.6052819200749073
2000-05-30,0.6587676405906677,713059200.0,0.71859381880079,0.7160416444187275,33.74832797350285,-0.06464767302465457,0.9084570205514613,0.6033818149263677
2000-05-31,0.6319655179977417,433507200.0,0.7103650867938995,0.7048314942292627,31.354997196593644,-0.06567194421539901,0.8923883385814244,0.5939650230251734
2000-06-01,0.6705231070518494,903840000.0,0.7030096139226641,0.7002570426056076,38.1503650260577,-0.06265021859453901,0.8746236807676718,0.5922158651975228
2000-06-02,0.6963847279548645,792848000.0,0.6949152222701481,0.6997407339855085,42.27777545283623,-0.0575057718555102,0.8609660289280592,0.5922373750216783
2000-06-05,0.6869802474975586,323668800.0,0.6897092717034476,0.6980393357871152,41.20103170715947,-0.053570100949953514,0.8408678222422864,0.5959251236195301
2000-06-06,0.6987355351448059,525481600.0,0.6828240326472691,0.6981321623681407,43.15003931508411,-0.04893836887886849,0.8236345867976506,0.6001804907456082
2000-06-07,0.726478099822998,337019200.0,0.6802378424576351,0.701911620695455,47.5672160486825,-0.04253873467358871,0.814198345295054,0.6029397245730338
2000-06-08,0.7133120894432068,238526400.0,0.677047073841095,0.7034316831951553,45.75043695813769,-0.038090284375833394,0.8110521410314967,0.6027003611714911
2000-06-09,0.7203659415245056,252358400.0,0.6779875159263611,0.7056895843057354,46.920154168637445,-0.03360825352779229,0.8040846752713439,0.6043544483591797
2000-06-12,0.6860398054122925,290337600.0,0.6786592517580304,0.7030696137866097,42.15657674599645,-0.03245195812556856,0.7855617872891205,0.6105106957736237
2000-06-13,0.7109612822532654,351456000.0,0.6833278025899615,0.7041218362488305,46.41047631908287,-0.02918816775616384,0.7786916382420591,0.6124906175028749
2000-06-14,0.6803979873657227,277446400.0,0.6848056614398956,0.7009586563977495,42.301789269795876,-0.02873653594488257,0.7594151786640976,0.6202939876242782
2000-06-15,0.6949743628501892,248572800.0,0.6875514132635934,0.7001607505914081,44.811201639332836,-0.026892423678651967,0.747601909419127,0.6253362169064803
2000-06-16,0.6860398054122925,303564800.0,0.6901375821658543,0.6982779579008594,43.56062035120807,-0.025853868238005506,0.734472873938053,0.6312709479213068
2000-06-19,0.7269481420516968,394004800.0,0.6950076179844993,0.7021006491209711,50.387744042574134,-0.021482211129648987,0.737978952097355,0.6297397087340963
2000-06-20,0.7617444396018982,501390400.0,0.7042775409562247,0.7100531545184281,55.336686225464604,-0.015036539104799185,0.7518272520743914,0.6244023023403578
2000-06-21,0.8369784951210022,490000000.0,0.7161672115325928,0.726976533265438,63.75519694792728,-0.003813577515660138,0.7857951149448578,0.6095721319213684
2000-06-22,0.8087650537490845,467712000.0,0.7241943776607513,0.7378816693299242,59.245320409418525,0.0027721557853717105,0.8037308056594328,0.6065421502350374
2000-06-23,0.77773118019104,204965600.0,0.7306765871388572,0.7431949374447396,54.66473568510764,0.005424690187129544,0.8119708871209889,0.6104218030607432
2000-06-26,0.8144081234931946,185354400.0,0.7389389148780278,0.752690028917867,58.726204362911055,0.010366862871446392,0.825548182717669,0.6133019757353185
2000-06-27,0.7786718010902405,203470400.0,0.7426670363971165,0.7561542652075168,53.68004210514047,0.011270033838451043,0.8307033003898504,0.6201372741130945
2000-06-28,0.8191098570823669,286428800.0,0.7502240197999137,0.7645483441241635,58.07053881028595,0.015075040813812945,0.8384262916503606,0.6311287167610469
2000-06-29,0.7711489796638489,203660800.0,0.7538513796670097,0.7654284288627883,51.799331104732246,0.014058437358686948,0.8402113217639313,0.6394062739086761
2000-06-30,0.7880762815475464,323097600.0,0.7611396993909564,0.7684481425540893,53.699811490920446,0.014452069134040513,0.8448195346020286,0.6439672164298469
2000-07-03,0.802182674407959,70828800.0,0.7676555131162915,0.7729460801346053,55.282166759233625,0.015721070449646324,0.8499601328965416,0.650346860826374
2000-07-05,0.7767907977104187,265216000.0,0.7745407138551984,0.7734587091447138,51.847292603779785,0.014510581938141698,0.8515938740592984,0.6565186459201785
2000-07-06,0.7796122431755066,309545600.0,0.7805862767355782,0.7742791803488196,52.20267093654422,0.013621903318785988,0.8539953625748604,0.6594305717398674
2000-07-07,0.8191098570823669,263603200.0,0.7900912804262978,0.7802566039132927,56.9883167897261,0.015921216583156705,0.8607645886092847,0.6632411224693591
2000-07-10,0.8595480918884277,397796000.0,0.7995627054146358,0.7908288023099773,61.26446278561888,0.02076707657158694,0.8743965461615854,0.6635273799534506
2000-07-11,0.8567271828651428,357896000.0,0.8063471870762962,0.799615253050666,60.81028623529333,0.02410199890172937,0.8823316285719852,0.6726610352883359
2000-07-12,0.8858802318572998,225433600.0,0.809840168271746,0.8111172502248839,63.79729619448948,0.02876576248281959,0.8964625335302627,0.6760220252904618
2000-07-13,0.8501445055007935,445659200.0,0.8127958433968681,0.8163208842616718,57.965071226312745,0.029241180137766443,0.8968886072809269,0.6925706033533047
2000-07-14,0.8680124878883362,190276800.0,0.8192445082323891,0.8232130980785605,59.937180996973154,0.030705791651756575,0.8994069990748785,0.7073560240631678
2000-07-17,0.8774169683456421,260002400.0,0.823745140007564,0.830440280780838,60.97496750031427,0.03225357071883583,0.8977859556279892,0.7281147838033919
2000-07-18,0.8614290356636047,318404800.0,0.8296563710485186,0.8345721147652069,58.21415266595247,0.03182326543528713,0.8971791568795718,0.7421696719130001
2000-07-19,0.7927781939506531,457872800.0,0.8277755379676819,0.8289995919899331,48.13575041925409,0.025647052949020144,0.8951913581953935,0.7472608460320539
2000-07-20,0.8294549584388733,465572800.0,0.8319402507373265,0.8290603075164585,52.8338613220785,0.023441647707284186,0.8945670081666779,0.7471328423925567
2000-07-21,0.80594402551651,196235200.0,0.833216518163681,0.8259781365831321,49.72437919505777,0.019571108806621274,0.8945286345892383,0.746889113146739
2000-07-24,0.7325913310050964,412171200.0,0.8282457079206195,0.8135265625060607,41.51497898707568,0.01046410573189649,0.8997691910935184,0.7371345717238644
2000-07-25,0.7532801032066345,211607200.0,0.8265663725989205,0.8054937012661373,44.307779537537236,0.004860126681087817,0.901542681422164,0.7292482793665628
2000-07-26,0.7532801032066345,210470400.0,0.8246855054582868,0.798531888191537,44.307779537537236,0.0004141587446299111,0.9031024719347623,0.7251493190656039
2000-07-27,0.7824332118034363,294985600.0,0.8220657450812203,0.7963853980064569,48.33935346236464,-0.0007482651208799984,0.9022881556864049,0.7222959707860683
2000-07-28,0.7269481420516968,237893600.0,0.8125943200928825,0.7871270972124889,42.09375934751626,-0.006076628242191795,0.9059878388397877,0.7141762038714703
2000-07-31,0.7645655274391174,155299200.0,0.8060113447053092,0.7841188879093727,47.08542392207357,-0.00718120532066524,0.9064251895404493,0.7113877777599659
2000-08-01,0.7419949173927307,137284000.0,0.7957338222435543,0.7785023585071538,44.601117629486374,-0.009765282120085095,0.9076814853453029,0.7041127062535893
2000-08-02,0.7109612822532654,162355200.0,0.7857921634401593,0.769496881673302,41.36913422331913,-0.014154176066709434,0.9119210037802717,0.6932902362729051
2000-08-03,0.722246527671814,339897600.0,0.7753803091389793,0.7631968344731036,42.98706458295504,-0.016531219540599773,0.9142044585320287,0.6852702099707789
2000-08-04,0.7128421664237976,263121600.0,0.7636249661445618,0.7564828787331962,41.948221276311415,-0.018955391028069646,0.9145276109053321,0.6743202885316185
2000-08-07,0.7213060855865479,187348000.0,0.7536161839962006,0.7517926396469764,43.27683758342401,-0.019963470396687555,0.9077399432075841,0.6672837555991786
2000-08-08,0.7034375071525574,176674400.0,0.7472347063677651,0.7453452886477205,41.136348743413635,-0.02195118589792666,0.9009892816531551,0.658705449582349
2000-08-09,0.7147225737571716,379640800.0,0.7390395360333579,0.7412622599956473,43.052078031010545,-0.022358123659521723,0.8852283625556134,0.6573506028698779
2000-08-10,0.7156632542610168,251714400.0,0.7325909095151084,0.73784905923103,43.21796816959636,-0.02234711606890305,0.8749123675714688,0.6542184727300447
2000-08-11,0.7175445556640625,238056000.0,0.7315161398478917,0.7351417920887676,43.57199672356234,-0.021933748573230716,0.8582940654621901,0.6557899816168963
2000-08-14,0.7081401944160461,156660000.0,0.7282918606485639,0.7315415790657381,42.15700872197048,-0.022110133357679862,0.8354440702210172,0.6617122994651096
2000-08-15,0.7024970650672913,114200800.0,0.7246645007814679,0.7276689771992786,41.290504135996734,-0.0224465233977309,0.8125393003882573,0.668723872238238
2000-08-16,0.7297695279121399,143673600.0,0.7209028090749469,0.7279490506276601,46.96411959913571,-0.020278694929831587,0.8053837416840504,0.6695785643385936
2000-08-17,0.7739698886871338,270900000.0,0.7242615052631923,0.7340851623689233,54.61859788026151,-0.014823202878288977,0.7908711675959089,0.6785426314515611
2000-08-18,0.7523399591445923,190176000.0,0.723388250385012,0.7365191352723458,50.75791970191505,-0.012105496044966357,0.7786413975679433,0.6854119948423351
2000-08-21,0.759863555431366,134467200.0,0.7246645816734859,0.7396317246268819,52.028099040920544,-0.009238111260427173,0.7815609107516813,0.6852197041012239
2000-08-22,0.77773118019104,276802400.0,0.7294338600976127,0.7447116520354363,54.99700276442527,-0.005460969510966085,0.7858820555089467,0.6833436670423991
2000-08-23,0.8172293305397034,236863200.0,0.7362183460167476,0.7543806758360053,60.776037093500804,0.0007114124517353382,0.80012435200196,0.6754962932826928
2000-08-24,0.8442662358283997,310766400.0,0.7456057795456478,0.7663654171683246,64.16799068757162,0.007696007146947514,0.8164872691692644,0.6653166785178846
2000-08-25,0.8548461198806763,334460000.0,0.7551443534237998,0.7781628441966382,65.42788185911701,0.013924543517486843,0.8373372511273538,0.6572564943426933
2000-08-28,0.8736544251441956,359004800.0,0.7673027047089168,0.7908950549896459,67.60834358404995,0.02014614430155215,0.8582115982387093,0.6472910370018454
2000-08-29,0.8905824422836304,267030400.0,0.7798641238893781,0.8041867066288438,69.47441225822053,0.026141415293905235,0.8813311458598861,0.6390302418697585
2000-08-30,0.8952845335006714,285392800.0,0.7926942152636391,0.8163330835450875,69.99155168277206,0.03091575266085278,0.90169871132763,0.6370950015267554
2000-08-31,0.9169145822525024,419596800.0,0.8069349314485278,0.8297439500394095,72.31503087985408,0.03602948807486539,0.9241560826551484,0.6341044356573059
2000-09-01,0.9545316100120544,256872000.0,0.824534318276814,0.8463823047024288,75.82126200627458,0.04262617201737673,0.9515975737437647,0.6308318889275151
2000-09-05,0.9394839406013489,298642400.0,0.8414619522435325,0.8587958561556182,71.89855298192839,0.046108361910884854,0.9714338373278797,0.6328134108448804
2000-09-06,0.8792973756790161,355404000.0,0.8521425127983093,0.8615293920920712,58.795952095985506,0.04350991448993302,0.9770492423224669,0.644783992702939
2000-09-07,0.932901918888092,217464800.0,0.8634948006698063,0.8710457289982074,64.92654691274578,0.04525440027663563,0.9899013138299462,0.6537498557085517
2000-09-08,0.8858802318572998,195518400.0,0.8730333915778569,0.8730236627127531,56.925434455901005,0.04235442521502453,0.9932051660183914,0.6674677012797348
2000-09-11,0.8792973756790161,187381600.0,0.8815643787384033,0.8738601577749215,55.88709243933211,0.03907456534096443,0.9939863369655133,0.6828618123341084
2000-09-12,0.8689528107643127,187997600.0,0.8880802094936371,0.8732058448401737,54.213595840856264,0.035234372906941425,0.9904530151906467,0.7024763957438015
2000-09-13,0.872714102268219,305984000.0,0.8920434074742454,0.8731402791639131,54.74423183559852,0.03212418986171428,0.9831760441028361,0.7267750705517049
2000-09-14,0.8555517792701721,426552000.0,0.8928495177200862,0.8707951458447477,51.794596133060494,0.027952274930575727,0.9759028376574406,0.7466265021329037
2000-09-15,0.8311004042625427,394514400.0,0.8911533951759338,0.865502513633787,47.83973970759836,0.02241459913000876,0.9725977893187938,0.7556446020290912
2000-09-18,0.9126823544502258,424536000.0,0.8939411044120789,0.8717931590759789,59.06946579811711,0.024328489054735614,0.969517485654418,0.7747591452240306
2000-09-19,0.9018678665161133,271510400.0,0.8947472061429705,0.8758031200679968,57.30812980404511,0.024688033530307685,0.9625253573384206,0.7959517046485026
2000-09-20,0.9185603260993958,227388000.0,0.8964097627571651,0.8815040808721833,59.32423837919127,0.026019975026014275,0.9568976859285506,0.8156622906492083
2000-09-21,0.8529655933380127,510490400.0,0.8918419778347015,0.8776989492009606,49.44308549939909,0.02153436674651721,0.9532009670426248,0.822932635814965
2000-09-22,0.7852551341056824,726700800.0,0.8797508009842464,0.8653731071882569,41.718493646659766,0.012373191241237924,0.9621745768924009,0.808057915792917
2000-09-25,0.8050035834312439,435551200.0,0.8701450611863818,0.8573238373539885,44.44469205456227,0.006630001931263507,0.9663707323666954,0.7988775066736794
2000-09-26,0.7739698886871338,290936800.0,0.8626216692583901,0.8462099775317412,41.18448280203007,-0.0004208257633322443,0.973864538123135,0.7814152472715337
2000-09-27,0.7363527417182922,402259200.0,0.8485824423176902,0.8315623460899481,37.585475888667304,-0.008940980829110101,0.9838591948617859,0.755997620476349
2000-09-28,0.8050035834312439,979585600.0,0.8428055388586861,0.8280211777354541,46.73387070722324,-0.010038004053639527,0.9820898833395802,0.7487388369916118
2000-09-29,0.38745468854904175,7421640800.0,0.8076739183494023,0.7692789791772658,23.84289303601392,-0.044091845726667245,1.0755180652648246,0.6023646656960213
2000-10-02,0.36488524079322815,2424788800.0,0.7716690919228962,0.7153598140593942,23.18192514049626,-0.07207014662221911,1.1172988225814795,0.5016192714574839
2000-10-03,0.3357321321964264,2038120000.0,0.7333132369177682,0.6647427898109985,22.321155942310654,-0.09549475972905208,1.143444915725375,0.41509799747309617
2000-10-04,0.3554806411266327,1466024000.0,0.6975938699075154,0.6235078366530831,24.369800380924275,-0.11118373783565338,1.1577992416030145,0.34836199814021823
2000-10-05,0.33196982741355896,873006400.0,0.6619416858468737,0.5846361020878132,23.572738736681643,-0.12408412761325682,1.1579888278697923,0.28807920272598697
2000-10-06,0.3338505029678345,612656800.0,0.6205965535981315,0.5511980222051495,23.78747095712461,-0.13262718106872173,1.1549184415515645,0.23594661615526846
2000-10-09,0.3272680938243866,597564800.0,0.5795537126915795,0.5213406984210478,23.538196500008652,-0.13833412816842128,1.1457721642198226,0.18988996530154728
2000-10-10,0.31410205364227295,691101600.0,0.536378121801785,0.4937088791172112,23.018603295344633,-0.14227920812523853,1.1323120048530375,0.1478650489561284
2000-10-11,0.29529306292533875,1198422400.0,0.4965443696294512,0.46725343695829485,22.262536909047483,-0.14524909956597348,1.1131175171872822,0.10931743268759564
2000-10-12,0.3009360432624817,1191064000.0,0.46195014885493685,0.44507778446551977,23.078845717710948,-0.14547052491782014,1.0895921407631066,0.07738123551100229
2000-10-13,0.33196982741355896,1247752800.0,0.42816202342510223,0.42999672352525836,27.582631643154514,-0.14151059305416314,1.0625550114728592,0.054505307116351265
2000-10-16,0.32350659370422363,820176000.0,0.3959860737834658,0.4157980395491204,27.116348795138364,-0.1374705557582631,1.0154171645491346,0.042725577965475825
2000-10-17,0.30281686782836914,601720000.0,0.3650192256484713,0.40073388331968696,25.960935998028802,-0.1343891308155803,0.9632162080331813,0.03502143461265461
2000-10-18,0.30281686782836914,834265600.0,0.32914874596255167,0.3876782812541779,25.960935998028802,-0.13044340892811568,0.897418633169548,0.039244663649185274
2000-10-19,0.28494903445243835,1506724800.0,0.32182691352708,0.3739810483472793,24.89835242959218,-0.12729085103569643,0.837456158878833,0.04240548205134281
2000-10-20,0.293412446975708,791263200.0,0.3167217139686857,0.36323856816440314,26.43430010051972,-0.12269514626301936,0.7841896761138423,0.04648769610333603
2000-10-23,0.30657821893692017,551292000.0,0.3146392915930067,0.35568385493407206,28.871309860024297,-0.11664602656942336,0.7153247828218308,0.06551005294591522
2000-10-24,0.28400862216949463,804451200.0,0.30953414738178253,0.3461271572321284,27.20739531254415,-0.11237781200381458,0.6416116507022089,0.0902270584137731
2000-10-25,0.2783655822277069,663969600.0,0.30570527272565023,0.3370922805648722,26.791639971532845,-0.10820326745912051,0.562103710072006,0.12393628309491758
2000-10-26,0.2783655822277069,721851200.0,0.3017420641013554,0.3292620541199169,26.791639971532845,-0.103699527232262,0.3747782801053896,0.2585979129411802
2000-10-27,0.27930599451065063,744503200.0,0.29831619986466,0.32260124617201474,27.00721840894326,-0.09891417619169912,0.3616335190309533,0.26092780461177745
2000-10-30,0.29059121012687683,639189600.0,0.2966368538992746,0.3183332413659964,29.683181422216748,-0.09313749733649707,0.35218809273570434,0.2629438278403912
